AGENCYID,AGENCYTITLE,CLASSIFICATION,SERVICETYPE,FULLORPARTTIME,ANNUALSALARY
58030,OUS - Oregon State University,Administrator 1-Res Ctr/Inst,Executive/Admin and managerial,Full-Time,"$128,436.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$128,424.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$127,944.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$127,680.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$127,176.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$127,140.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$127,125.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$127,008.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$126,702.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$126,621.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$126,420.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$126,045.00 "
58030,OUS - Oregon State University,Administrator 3-Rev Oly H-COA,Executive/Admin and managerial,Full-Time,"$126,000.00 "
58030,OUS - Oregon State University,Administrator 2-Aux Campus,Executive/Admin and managerial,Full-Time,"$125,964.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$125,904.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$125,688.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$125,667.00 "
58030,OUS - Oregon State University,Administrator 2-Info Services,Executive/Admin and managerial,Full-Time,"$125,640.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$125,327.00 "
58030,OUS - Oregon State University,Administrator 1-Res Ctr/Inst,Executive/Admin and managerial,Full-Time,"$125,244.00 "
58030,OUS - Oregon State University,Administrator 2-Athletic Ops,Executive/Admin and managerial,Full-Time,"$125,004.00 "
58030,OUS - Oregon State University,Administrator 3-Ext Relations,Executive/Admin and managerial,Full-Time,"$125,004.00 "
58030,OUS - Oregon State University,Specialist 1-General Counsel,Other professionals,Full-Time,"$125,004.00 "
58030,OUS - Oregon State University,Administrator 3-Strg/Con H-COA,Executive/Admin and managerial,Full-Time,"$125,004.00 "
58030,OUS - Oregon State University,Administrator 3-Rev Oly H-COA,Executive/Admin and managerial,Full-Time,"$125,004.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$125,001.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$124,983.00 "
58030,OUS - Oregon State University,Administrator 2-Bus Ctr,Executive/Admin and managerial,Full-Time,"$124,896.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$124,752.00 "
58030,OUS - Oregon State University,Administrator 2-Bus Ctr,Executive/Admin and managerial,Full-Time,"$124,644.00 "
58030,OUS - Oregon State University,Administrator 2-Bus Ctr,Executive/Admin and managerial,Full-Time,"$124,644.00 "
58030,OUS - Oregon State University,Administrator 2-Bus Ctr,Executive/Admin and managerial,Full-Time,"$124,644.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$124,605.00 "
58030,OUS - Oregon State University,Specialist 1-End Chair,Other professionals,Full-Time,"$123,792.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$123,696.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$123,648.00 "
58030,OUS - Oregon State University,Administrator 1-Assoc Dean,Executive/Admin and managerial,Full-Time,"$123,624.00 "
58030,OUS - Oregon State University,Specialist 1-Asst Gen Counsel,Other professionals,Full-Time,"$123,600.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$123,540.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$123,528.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$123,255.00 "
58030,OUS - Oregon State University,Administrator 1-Res Ctr/Inst,Executive/Admin and managerial,Full-Time,"$123,228.00 "
58030,OUS - Oregon State University,Specialist 1-Physician,Other professionals,Full-Time,"$123,156.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$122,448.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$122,424.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$122,280.00 "
58030,OUS - Oregon State University,Specialist 1-Physician,Other professionals,Full-Time,"$121,770.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$121,608.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$121,554.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$121,092.00 "
58030,OUS - Oregon State University,Administrator 3-Pharmacy,Executive/Admin and managerial,Full-Time,"$121,056.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$121,044.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$121,041.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,915.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,828.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,756.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,648.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$120,564.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,528.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$120,510.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,504.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,468.00 "
58030,OUS - Oregon State University,Professor (Sr Res),Faculty,Full-Time,"$120,036.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,006.00 "
58030,OUS - Oregon State University,Administrator 1-Ext Campus,Executive/Admin and managerial,Full-Time,"$120,000.00 "
58030,OUS - Oregon State University,Administrator 2-Counseling,Executive/Admin and managerial,Full-Time,"$120,000.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$120,000.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,988.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,832.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,808.00 "
58030,OUS - Oregon State University,Administrator 1-Dept Head,Executive/Admin and managerial,Full-Time,"$119,724.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,673.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,616.00 "
58030,OUS - Oregon State University,Executive 3-Comm&Mktg,Executive/Admin and managerial,Full-Time,"$119,496.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,496.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,358.00 "
58030,OUS - Oregon State University,Specialist 1-R&D Engineer,Other professionals,Full-Time,"$119,250.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,232.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,196.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,160.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$119,137.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$118,968.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,944.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$118,773.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,719.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,530.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,515.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,464.00 "
58030,OUS - Oregon State University,Specialist 2-Ext Relations,Other professionals,Full-Time,"$118,464.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,458.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,449.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,449.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$118,449.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$118,212.00 "
58030,OUS - Oregon State University,Specialist 1-Physician,Other professionals,Full-Time,"$118,116.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$118,032.00 "
58030,OUS - Oregon State University,Administrator 2-Research,Executive/Admin and managerial,Full-Time,"$118,008.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$117,936.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$117,864.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$117,852.00 "
58030,OUS - Oregon State University,Specialist 1 - End Chair,Faculty,Full-Time,"$117,846.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$117,828.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$117,624.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$117,612.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$117,540.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$117,456.00 "
58030,OUS - Oregon State University,Administrator 1 - IT,Executive/Admin and managerial,Full-Time,"$117,324.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$117,216.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$117,036.00 "
58030,OUS - Oregon State University,Manager 1-R&D Program,Executive/Admin and managerial,Full-Time,"$117,000.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$117,000.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$116,991.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$116,748.00 "
58030,OUS - Oregon State University,Administrator 2-Ten Assoc Dir,Executive/Admin and managerial,Full-Time,"$116,736.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$116,724.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$116,658.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$116,412.00 "
58030,OUS - Oregon State University,Administrator 2-Faclt/Ops Dept,Executive/Admin and managerial,Full-Time,"$116,304.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$116,148.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$115,893.00 "
58030,OUS - Oregon State University,Specialist 1-Psychiatrist,Other professionals,Full-Time,"$115,862.00 "
58030,OUS - Oregon State University,Officer-USSE,Other professionals,Full-Time,"$115,800.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$115,668.00 "
58030,OUS - Oregon State University,Professor (Sr Res),Faculty,Full-Time,"$115,656.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$115,632.00 "
58030,OUS - Oregon State University,Administrator 1-Univ Faclt/Ops,Executive/Admin and managerial,Full-Time,"$115,500.00 "
58030,OUS - Oregon State University,Executive 3-Conf Services,Executive/Admin and managerial,Full-Time,"$115,380.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$115,362.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$115,344.00 "
58030,OUS - Oregon State University,Assistant Professor (Clinical),Faculty,Full-Time,"$115,128.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$115,044.00 "
58030,OUS - Oregon State University,Administrator 1-Student Servs,Executive/Admin and managerial,Full-Time,"$115,008.00 "
58030,OUS - Oregon State University,Administrator 2-Athletics Comp,Executive/Admin and managerial,Full-Time,"$115,008.00 "
58030,OUS - Oregon State University,Administrator 1-Acad Program 1,Executive/Admin and managerial,Full-Time,"$114,984.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$114,975.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$114,972.00 "
58030,OUS - Oregon State University,Administrator 1-Dining,Executive/Admin and managerial,Full-Time,"$114,936.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$114,636.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$114,636.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$114,570.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$114,528.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$114,372.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$114,102.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,976.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,892.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,784.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$113,676.00 "
58030,OUS - Oregon State University,Assistant Professor (Clinical),Faculty,Full-Time,"$113,568.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,484.00 "
58030,OUS - Oregon State University,Administrator 3-Univ Faclt/Ops,Executive/Admin and managerial,Full-Time,"$113,388.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$113,334.00 "
58030,OUS - Oregon State University,Specialist 2-Ext Relations,Other professionals,Full-Time,"$113,316.00 "
58030,OUS - Oregon State University,Administrator 1-Registrar,Executive/Admin and managerial,Full-Time,"$113,316.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,316.00 "
58030,OUS - Oregon State University,Specialist 1-Pharmacy,Other professionals,Full-Time,"$113,316.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$113,310.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,310.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$113,301.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$113,292.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,112.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,085.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$113,064.00 "
58030,OUS - Oregon State University,Specialist 2-Project Supt,Other professionals,Full-Time,"$112,992.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$112,920.00 "
58030,OUS - Oregon State University,Administrator 1-Assoc Dean,Executive/Admin and managerial,Full-Time,"$112,752.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$112,536.00 "
